work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18126/2025-2026/236212,ND-WRK-0981,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236211,ND-WRK-0980,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236210,ND-WRK-0979,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236209,ND-WRK-0978,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236208,ND-WRK-0977,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236207,ND-WRK-0976,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236206,ND-WRK-0975,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236205,ND-WRK-0974,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236204,ND-WRK-0973,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236203,ND-WRK-0972,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236202,ND-WRK-0971,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236201,ND-WRK-0970,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236200,ND-WRK-0969,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236199,ND-WRK-0968,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236198,ND-WRK-0967,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256630,ND-WRK-1073,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256590,ND-WRK-1072,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236332,ND-WRK-1071,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236331,ND-WRK-1070,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236330,ND-WRK-1069,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236329,ND-WRK-1068,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236328,ND-WRK-1067,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236327,ND-WRK-1066,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236326,ND-WRK-1065,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236220,ND-WRK-0989,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236219,ND-WRK-0988,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236218,ND-WRK-0987,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236217,ND-WRK-0986,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236216,ND-WRK-0985,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236215,ND-WRK-0984,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236214,ND-WRK-0983,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256646,ND-WRK-1089,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256645,ND-WRK-1088,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256644,ND-WRK-1087,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256643,ND-WRK-1086,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256642,ND-WRK-1085,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256641,ND-WRK-1084,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256640,ND-WRK-1083,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256639,ND-WRK-1082,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256638,ND-WRK-1081,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256637,ND-WRK-1080,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256636,ND-WRK-1079,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256635,ND-WRK-1078,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256634,ND-WRK-1077,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256633,ND-WRK-1076,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256632,ND-WRK-1075,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256631,ND-WRK-1074,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2026-2027/266900,ND-WRK-1119,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/256579,ND-WRK-1116,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/239355,ND-WRK-1115,2026-09-04,,Vendor Identification,4,open_work_age,0,False,No completion date is present and the work has been on record for 4 days since sanction. Current workflow status: Vendor Identification.
WS/MP18126/2026-2027/239354,ND-WRK-1114,2026-09-04,,Sanction,4,open_work_age,0,False,No completion date is present and the work has been on record for 4 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/236090,ND-WRK-1112,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/233122,ND-WRK-1111,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2025-2026/256656,ND-WRK-1099,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256655,ND-WRK-1098,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256654,ND-WRK-1097,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256653,ND-WRK-1096,2026-10-03,,Physical Inspection,-25,open_work_age,0,False,No completion date is present and the work has been on record for -25 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256652,ND-WRK-1095,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256651,ND-WRK-1094,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256650,ND-WRK-1093,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256649,ND-WRK-1092,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256648,ND-WRK-1091,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/256647,ND-WRK-1090,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18127/2025-2026/188389,ND-WRK-1176,2025-04-07,2025-04-11,Physical Inspection,4,completed_duration,0,False,Recorded completion occurred 4 days after sanction.
WS/MP18127/2025-2026/188382,ND-WRK-1171,2025-04-07,2025-04-11,Physical Inspection,4,completed_duration,0,False,Recorded completion occurred 4 days after sanction.
WS/MP18127/2025-2026/188380,ND-WRK-1169,2025-09-10,2025-10-10,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18127/2025-2026/188377,ND-WRK-1166,2025-02-12,2025-04-12,Work Completed,59,completed_duration,0,False,Recorded completion occurred 59 days after sanction.
WS/MP685/2026-2027/257924,ND-WRK-2332,2026-08-07,,Work partially Completed,32,open_work_age,0,False,No completion date is present and the work has been on record for 32 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/188375,ND-WRK-1164,2025-04-07,2025-10-11,Physical Inspection,187,completed_duration,0,False,Recorded completion occurred 187 days after sanction.
WS/MP685/2026-2027/254563,ND-WRK-2331,2026-09-04,,Work partially Completed,4,open_work_age,0,False,No completion date is present and the work has been on record for 4 days since sanction. Current workflow status: Work partially Completed.
WS/MP685/2026-2027/233089,ND-WRK-2329,2026-01-07,,Physical Inspection,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Physical Inspection.
WS/MP18127/2025-2026/188370,ND-WRK-1159,2026-02-01,,Sanction,219,open_work_age,0,False,No completion date is present and the work has been on record for 219 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/188369,ND-WRK-1158,2025-04-07,2025-05-12,Work Completed,35,completed_duration,0,False,Recorded completion occurred 35 days after sanction.
WS/MP18127/2025-2026/188368,ND-WRK-1157,2026-02-01,,Sanction,219,open_work_age,0,False,No completion date is present and the work has been on record for 219 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/267191,ND-WRK-1147,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/266927,ND-WRK-1135,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/266926,ND-WRK-1134,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/266910,ND-WRK-1129,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18126/2026-2027/266906,ND-WRK-1125,2026-03-07,,Sanction,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/253714,ND-WRK-1197,2026-09-02,,Sanction,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/253713,ND-WRK-1196,2026-09-02,,Sanction,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/253712,ND-WRK-1195,2026-09-02,,Work partially Completed,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253711,ND-WRK-1194,2026-11-02,,Vendor Identification,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Vendor Identification.
WS/MP18127/2025-2026/253710,ND-WRK-1193,2026-11-02,,Work partially Completed,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253709,ND-WRK-1192,2026-11-02,,Work partially Completed,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253707,ND-WRK-1191,2026-11-02,,Work partially Completed,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253704,ND-WRK-1190,2026-11-02,,Work partially Completed,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253703,ND-WRK-1189,2026-11-02,,Work partially Completed,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/253702,ND-WRK-1188,2026-11-02,,Vendor Identification,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Vendor Identification.
WS/MP18127/2025-2026/253701,ND-WRK-1187,2026-11-02,,Sanction,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Sanction.
WS/MP685/2026-2027/187654,ND-WRK-2326,2026-01-07,,Work partially Completed,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/188404,ND-WRK-1184,2026-02-01,,Sanction,219,open_work_age,0,False,No completion date is present and the work has been on record for 219 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/188400,ND-WRK-1182,2026-02-01,,Physical Inspection,219,open_work_age,0,False,No completion date is present and the work has been on record for 219 days since sanction. Current workflow status: Physical Inspection.
WS/MP685/2026-2027/170395,ND-WRK-2317,2026-09-04,,Work partially Completed,4,open_work_age,0,False,No completion date is present and the work has been on record for 4 days since sanction. Current workflow status: Work partially Completed.
WS/MP18127/2025-2026/188390,ND-WRK-1177,2025-04-07,2025-04-11,Physical Inspection,4,completed_duration,0,False,Recorded completion occurred 4 days after sanction.
WS/MP18130/2026-2027/247469,ND-WRK-1276,2026-03-07,,Physical Inspection,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Physical Inspection.
WS/MP18130/2026-2027/247462,ND-WRK-1275,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP18130/2026-2027/216598,ND-WRK-1273,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP18128/2026-2027/238454,ND-WRK-1252,2026-06-04,,Vendor Identification,96,open_work_age,0,False,No completion date is present and the work has been on record for 96 days since sanction. Current workflow status: Vendor Identification.
WS/MP18128/2026-2027/238452,ND-WRK-1251,2026-06-04,,Vendor Identification,96,open_work_age,0,False,No completion date is present and the work has been on record for 96 days since sanction. Current workflow status: Vendor Identification.
WS/MP18128/2026-2027/235609,ND-WRK-1250,2026-02-04,,Vendor Identification,216,open_work_age,0,False,No completion date is present and the work has been on record for 216 days since sanction. Current workflow status: Vendor Identification.
WS/MP18128/2026-2027/231489,ND-WRK-1249,2026-07-04,,Vendor Identification,66,open_work_age,0,False,No completion date is present and the work has been on record for 66 days since sanction. Current workflow status: Vendor Identification.
WS/MP18128/2026-2027/231485,ND-WRK-1247,2026-07-04,,Vendor Identification,66,open_work_age,0,False,No completion date is present and the work has been on record for 66 days since sanction. Current workflow status: Vendor Identification.
WS/MP18128/2026-2027/217799,ND-WRK-1241,2026-02-04,2026-09-04,Work Completed,212,completed_duration,0,False,Recorded completion occurred 212 days after sanction.
WS/MP18128/2026-2027/217790,ND-WRK-1240,2026-07-09,,Physical Inspection,61,open_work_age,0,False,No completion date is present and the work has been on record for 61 days since sanction. Current workflow status: Physical Inspection.
WS/MP18128/2026-2027/214175,ND-WRK-1238,2026-06-08,,Physical Inspection,92,open_work_age,0,False,No completion date is present and the work has been on record for 92 days since sanction. Current workflow status: Physical Inspection.
WS/MP18128/2026-2027/211848,ND-WRK-1237,2026-02-04,,Vendor Identification,216,open_work_age,0,False,No completion date is present and the work has been on record for 216 days since sanction. Current workflow status: Vendor Identification.
WS/MP18127/2026-2027/277131,ND-WRK-1235,2026-03-09,,Vendor Identification,183,open_work_age,0,False,No completion date is present and the work has been on record for 183 days since sanction. Current workflow status: Vendor Identification.
WS/MP18127/2026-2027/253698,ND-WRK-1212,2026-08-04,2026-09-04,Work Completed,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP18127/2026-2027/253692,ND-WRK-1211,2026-07-09,,Sanction,61,open_work_age,0,False,No completion date is present and the work has been on record for 61 days since sanction. Current workflow status: Sanction.
WS/MP18127/2025-2026/253715,ND-WRK-1198,2026-11-02,,Sanction,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Sanction.
WS/MP18131/2025-2026/255336,ND-WRK-1321,2026-05-03,,Sanction,128,open_work_age,0,False,No completion date is present and the work has been on record for 128 days since sanction. Current workflow status: Sanction.
WS/MP18131/2025-2026/234166,ND-WRK-1309,2026-05-03,,Sanction,128,open_work_age,0,False,No completion date is present and the work has been on record for 128 days since sanction. Current workflow status: Sanction.
WS/MP18131/2025-2026/234161,ND-WRK-1308,2026-05-03,,Sanction,128,open_work_age,0,False,No completion date is present and the work has been on record for 128 days since sanction. Current workflow status: Sanction.
WS/MP18131/2025-2026/200890,ND-WRK-1294,2026-05-03,2026-11-08,Physical Inspection,189,completed_duration,0,False,Recorded completion occurred 189 days after sanction.
WS/MP685/2026-2027/170392,ND-WRK-2316,2026-01-07,,Work partially Completed,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Work partially Completed.
WS/MP685/2026-2027/159572,ND-WRK-2315,2026-03-09,,Work partially Completed,183,open_work_age,0,False,No completion date is present and the work has been on record for 183 days since sanction. Current workflow status: Work partially Completed.
WS/MP685/2025-2026/196341,ND-WRK-2314,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196314,ND-WRK-2313,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196313,ND-WRK-2312,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP685/2025-2026/196312,ND-WRK-2311,2025-10-10,2025-10-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18131/2025-2026/188631,ND-WRK-1286,2026-05-03,2026-10-04,Physical Inspection,154,completed_duration,0,False,Recorded completion occurred 154 days after sanction.
WS/MP18131/2025-2026/188630,ND-WRK-1285,2026-05-03,,Physical Inspection,128,open_work_age,0,False,No completion date is present and the work has been on record for 128 days since sanction. Current workflow status: Physical Inspection.
WS/MP18131/2025-2026/188629,ND-WRK-1284,2026-05-03,,Physical Inspection,128,open_work_age,0,False,No completion date is present and the work has been on record for 128 days since sanction. Current workflow status: Physical Inspection.
WS/MP18131/2025-2026/188628,ND-WRK-1283,2026-05-03,2026-09-04,Work Completed,124,completed_duration,0,False,Recorded completion occurred 124 days after sanction.
WS/MP18131/2025-2026/188625,ND-WRK-1281,2026-07-01,2026-08-01,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP18112/2025-2026/233407,ND-WRK-0251,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233406,ND-WRK-0250,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18111/2025-2026/194802,ND-WRK-0101,2025-01-12,2025-05-12,Physical Inspection,120,completed_duration,0,False,Recorded completion occurred 120 days after sanction.
WS/MP18111/2025-2026/194801,ND-WRK-0100,2025-01-12,2025-05-12,Physical Inspection,120,completed_duration,0,False,Recorded completion occurred 120 days after sanction.
WS/MP18111/2025-2026/194800,ND-WRK-0099,2025-01-12,2025-05-12,Physical Inspection,120,completed_duration,0,False,Recorded completion occurred 120 days after sanction.
WS/MP18111/2025-2026/188364,ND-WRK-0098,2025-07-08,2026-03-02,Physical Inspection,237,completed_duration,0,False,Recorded completion occurred 237 days after sanction.
WS/MP18132/2025-2026/174578,ND-WRK-1358,2025-03-09,2025-03-09,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18111/2025-2026/187543,ND-WRK-0097,2025-04-12,2025-04-12,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18111/2025-2026/187541,ND-WRK-0096,2025-04-12,2025-04-12,Work Completed,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18111/2025-2026/187509,ND-WRK-0093,2025-07-08,2025-09-10,Physical Inspection,64,completed_duration,0,False,Recorded completion occurred 64 days after sanction.
WS/MP18131/2026-2027/276309,ND-WRK-1340,2026-11-06,,Sanction,-59,open_work_age,0,False,No completion date is present and the work has been on record for -59 days since sanction. Current workflow status: Sanction.
WS/MP18131/2026-2027/255345,ND-WRK-1331,2026-02-04,2026-08-04,Physical Inspection,181,completed_duration,0,False,Recorded completion occurred 181 days after sanction.
WS/MP18131/2026-2027/255334,ND-WRK-1330,2026-10-08,,Sanction,-30,open_work_age,0,False,No completion date is present and the work has been on record for -30 days since sanction. Current workflow status: Sanction.
WS/MP18131/2026-2027/228312,ND-WRK-1329,2026-10-08,,Sanction,-30,open_work_age,0,False,No completion date is present and the work has been on record for -30 days since sanction. Current workflow status: Sanction.
WS/MP18131/2026-2027/200892,ND-WRK-1326,2026-10-08,,Sanction,-30,open_work_age,0,False,No completion date is present and the work has been on record for -30 days since sanction. Current workflow status: Sanction.
WS/MP18131/2026-2027/188627,ND-WRK-1324,2026-02-04,2026-02-04,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18131/2025-2026/255343,ND-WRK-1322,2026-05-03,2026-08-04,Physical Inspection,93,completed_duration,0,False,Recorded completion occurred 93 days after sanction.
WS/MP18111/2025-2026/187103,ND-WRK-0084,2026-12-01,2026-12-01,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18111/2025-2026/187100,ND-WRK-0082,2025-10-10,2025-12-10,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18111/2025-2026/187074,ND-WRK-0076,2025-01-12,2025-05-12,Physical Inspection,120,completed_duration,0,False,Recorded completion occurred 120 days after sanction.
WS/MP18111/2025-2026/177808,ND-WRK-0069,2025-01-10,2025-01-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18111/2025-2026/177761,ND-WRK-0068,2026-09-02,2026-10-02,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18111/2025-2026/144098,ND-WRK-0065,2025-03-04,2025-03-04,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18112/2025-2026/252258,ND-WRK-0271,2026-12-03,,Sanction,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Sanction.
WS/MP18132/2025-2026/226538,ND-WRK-1390,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/249991,ND-WRK-0270,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/249987,ND-WRK-0269,2026-05-01,2026-07-01,Work Completed,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18112/2025-2026/249985,ND-WRK-0268,2026-05-01,2026-07-01,Work Completed,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18112/2025-2026/243768,ND-WRK-0267,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
