work_id_a,anonymous_id_a,work_id_b,anonymous_id_b,description_a,description_b,text_similarity,same_ida,same_constituency,same_financial_year,duplicate_overlap_score,review_priority,explanation
WS/MP18126/2025-2026/236262,ND-WRK-1009,WS/MP18126/2025-2026/236267,ND-WRK-1014,install 2 set of street lights,install 2 set of street lights,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
,ND-WRK-3833,,ND-WRK-3834,construction of sabhamandap at raipur parbhani (sc funsd),construction of sabhamandap at tambaswadi parbhani,0.906,True,True,False,88.4,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3426,,ND-WRK-3433,construction of cement concrete road from hanuman mandir to shri vitthal navghare's home at takalgaon-dorli tq hadgaon dist nanded.,construction of cement concrete road from hanuman mandir to shri vitthal sirarpallu's home at tembhi tq himayatnagar dist nanded.,0.906,True,True,False,88.4,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP673/2026-2027/204854,ND-WRK-2203,,ND-WRK-3645,construction of community centre on gp own open land (property no. 257) at babhalgaon block tuljapur dist dharashiv.,construction of community centre on gp own open space (property no. 161) at korewadi block tuljapur dist. dharashiv.,0.906,True,True,False,88.4,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/208883,ND-WRK-1604,WS/MP18134/2026-2027/256425,ND-WRK-1641,to construct community hall in g p property no 77 b in grampanchayat somalwadi taluka akole,to construct community hall in g p property no 493 at gardani taluka akole,0.906,True,True,False,88.4,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18114/2026-2027/247799,ND-WRK-0368,,ND-WRK-2642,construction of community hall on gram panchayat land near sri kshetra shrisant dnyanobarai bhaktidham temple at. dhakephal tq. kaij,construction of community hall on gram panchayat land near sri kshetra vitthal rukmini temple at. pimpaltakka tq. wadwani,0.906,True,True,False,88.4,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18120/2025-2026/198963,ND-WRK-0739,,ND-WRK-3420,construction of cement concrete road at sapti tq hadgaon dist nanded,construction of cement concrete road in front of basweshwar mandir at. yewli tq hadgaon dist nanded.,0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18120/2025-2026/198958,ND-WRK-0738,,ND-WRK-3420,construction of cement concrete road at sapti tq hadgaon dist nanded,construction of cement concrete road in front of basweshwar mandir at. yewli tq hadgaon dist nanded.,0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3169,,ND-WRK-3172,to install a borehole with electric motor in the grampanchayat or government owned land in kashi lingeshwar nagar kashilingeshwa taluka latur,"to install a borehole with electric motor in the grampanchayat or government owned land in burhannagar,maharanapratapnagar taluka latur",0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187602,ND-WRK-1772,,ND-WRK-4384,"installation of solar high mast near shri tambda maruti temple, ap. babhulgaon, tal. pandharpur, dist. solapur","installation of solar high mast at shri datta mandir area at kuran wasti, at solankarwadi, tal. madha, dist. solapur",0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP681/2024-2025/134797,ND-WRK-2217,WS/MP681/2025-2026/255339,ND-WRK-2275,construction of sabhamandap at simangaon tal. sailu dist. parbhani,construction of sabhamandap at murumba tal parbhani,0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18369/2025-2026/177566,ND-WRK-1960,WS/MP18369/2026-2027/177579,ND-WRK-1986,at pimpalkhuta yethe solar high mast basvine tq babhulgaon,at dahegaon yethe solar high mast basvine,0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2648,,ND-WRK-2649,construction of community hall on gram panchayat land near sri kshetra maharshi vishwa mitra temple at.h. pimpri tq. wadwani,construction of community hall on gram panchayat land near sri kshetra kal bhairavnath temple at.mudegaon tq. ambajogai,0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4293,,ND-WRK-4332,"installation of solar high mast in shri ram mandir area at dahegaon, tal. malshiras","installation of solar high mast in thorwada kridangan area at palshi, tal. pandharpur",0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2745,,ND-WRK-2775,"construction of paver blocks and a protective wall on the gram panchayat land near the statue of chhatrapati shivaji maharaj at mouje vivekanand nagar, taluka mehkar.","execution of paver block paving, construction of a protective wall, on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje hingna vaijinath taluka shegaon",0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186933,ND-WRK-1744,,ND-WRK-4217,"installation of solar high mast near rathgruh, ap. mhaswad, tal. man, dist. satara","installation of solar high mast near shri siddhnath mandir rathgruh, at mhaswad, ward no.04, tal. man",0.906,True,True,False,88.39,High,Two works have 90.6% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4278,,ND-WRK-4286,"installation of solar high mast in shri chakreshwar mandir area at chakore, tal. malshiras","installation of solar high mast in talyatil mshadev mandirr area, at jambud, tal. malshiras",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/246093,ND-WRK-1618,,ND-WRK-2431,to construct community hall in g p property no 164 grampanchayat manoharpur taluka akole,to construct community hall in g p property no 532 villege dahigaon korhale taluka rahata,0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP687/2024-2025/181205,ND-WRK-2333,WS/MP687/2025-2026/182571,ND-WRK-2352,"construction of social hall at revoli, tal-roha, dist-raigad","construction of social hall at medha, tal-roha, dist-raigad",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3383,,ND-WRK-3384,"construction of cement road at mouja aajangaon, ta. katol ward no. 2 at mr. sahebrao raut to mr. balvantrao panbude home","construction of cement road at mouja aajangaon, ta. katol ward no. 3 samaj bhavan to mr. marotrao tambuskar home.",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3820,,ND-WRK-3821,"constructing a meeting hall at poyashet, tal. jawhar, dist. palghar.","constructing a meeting hall at dhadari. tal. jawhar, dist. palghar.",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP685/2026-2027/187647,ND-WRK-2324,,ND-WRK-4089,construction a comunity hall at sate tal maval dist pune,construction a hall and remaining work at indori tal maval dist pune,0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187606,ND-WRK-1776,,ND-WRK-4313,"installation of solar high mast near dattu hanumant shinde house, ap. kanhapuri tal. pandharpur, dist. solapur","installation of solar high mast in front of datta mandir, at takli, tal. karmala",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4278,,ND-WRK-4338,"installation of solar high mast in shri chakreshwar mandir area at chakore, tal. malshiras","installation of solar high mast in mear datta mandir, at lonarwadi, tal. pandharpur",0.905,True,True,False,88.38,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP681/2024-2025/134800,ND-WRK-2220,WS/MP681/2025-2026/255339,ND-WRK-2275,construction of sabhamandap at nirwadi khurd tal. sailu dist. parbhani,construction of sabhamandap at murumba tal parbhani,0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4291,,ND-WRK-4314,"installation of solar high mast in shri khandoba mandir area, at shindewadi, tal. malshiras","installation of solar high mast in front of mayaakka mandir at haldahivadi, tal. sangole",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3127,,ND-WRK-3134,construction of cement concrete road in gram panchayat or government owned open space under dalit settlement in tivghaal taluka chakur scheduled caste area,construction of cement concrete road in open land owned by gram panchayat or government under buddhist settlement at shirnal taluka chakur scheduled caste area,0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4376,,ND-WRK-4389,"installation of solar high mast at shri ambabai temple gavthan area, at wadachiwadi (t.m.) tal. madha. dist. solapur","installation of solar high mast in shri tulja bhawani temple area at ropale kavhe, tal. madha, dist. solapur",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4312,,ND-WRK-4336,"installation of solar high mast in vitthal rukmini mandir area, at. sogaon (east), tal. karmala","installation of solar high mast in waghjaie mandir area, at wadi kuroli, tal. pandharpur",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4312,,ND-WRK-4332,"installation of solar high mast in vitthal rukmini mandir area, at. sogaon (east), tal. karmala","installation of solar high mast in thorwada kridangan area at palshi, tal. pandharpur",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4278,,ND-WRK-4341,"installation of solar high mast in shri chakreshwar mandir area at chakore, tal. malshiras","installation of solar high mast in vatal baba mandir area, at supli, tal. pandharpur",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP673/2026-2027/202474,ND-WRK-2201,,ND-WRK-3653,construction of community centre on gp own open land (property no. 1) at dhotri block tuljapur dist dharashiv.,construction of community centre on gp own open space (property no. 01) at apsinga block tuljapur dist. dharashiv.,0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186717,ND-WRK-1738,,ND-WRK-4273,"installation of solar high mast in more wasti, ap. tulshi, tal. madha, dist. solapur","installation of solar high mast near khadak wasti magas wasti, ap. markadwadi (fo) tal. malshiras, dist. solapur",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186932,ND-WRK-1743,,ND-WRK-4204,"installation of solar high mast at phaltan-shingnapur chowk, near sawant wasti, ap. dahivadi, tal. man, dist. satara","installation of solar high mast at dafanbhumi area, ap. sarade, tal. phaltan",0.905,True,True,False,88.37,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2646,,ND-WRK-2660,"construction of community hall on gram panchayat land near sri kshetra hanuman temple at. nirgudi, tq. patoda",construction of community hall on gram panchayat land near sri kshetra mathuragiri sanyasi math sanshan at. gotegaon tq. kaij,0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186638,ND-WRK-1731,,ND-WRK-4273,"installation of solar high mast on kem road, patil wasti, garad wasti chowk, at kandar, tal. karmala, dist. solapur","installation of solar high mast near khadak wasti magas wasti, ap. markadwadi (fo) tal. malshiras, dist. solapur",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4287,,ND-WRK-4332,"installation of solar high mast in prathamik arogya kendra area at morochi, tal. malshiras","installation of solar high mast in thorwada kridangan area at palshi, tal. pandharpur",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4305,,ND-WRK-4328,"installation of solar high mast at kali wasti, tulja bhawani mandir area, at pathardi, tal. karmala","installation of solar high mast at gaikwad wasti samaj mandir, at wani chinchale",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2733,,ND-WRK-2770,"execution of paver block paving, construction of a retaining wall,on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje tadshivani, taluka sindkhed raja.","execution of paver block paving, construction of a protective wall, and other ancillary works on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje dhotra bhangoji, taluka chikhli.",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2631,,ND-WRK-2636,construction of community hall on gram panchayat land near sri kshetra hanumantemple . at. nandadi tq. ambajogai,construction of community hall on gram panchayat land near sri kshetra devghar temple . at. nagapur tq. parli,0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4302,,ND-WRK-4391,"installation of solar high mast in front of maruti mandir, at savadi, tal. karmala","installation of solar high mast at shri maruti temple area, at tembhurni, tal. madha, dist. solapur",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187606,ND-WRK-1776,,ND-WRK-4332,"installation of solar high mast near dattu hanumant shinde house, ap. kanhapuri tal. pandharpur, dist. solapur","installation of solar high mast in thorwada kridangan area at palshi, tal. pandharpur",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4276,,ND-WRK-4321,"installation of solar high mast in bhawani mata mandir area at fadtari, tal. malshiras","installation of solar high mast in datta mandir area, at waki gherdi, tal. sangola",0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP681/2024-2025/134801,ND-WRK-2221,,ND-WRK-3832,construction of sabhamandap at at chicholi kale tal.jintur dist. parbhani,construction of sabhamandap at bondrwadi tal manwat dist parbhani,0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2646,,ND-WRK-2658,"construction of community hall on gram panchayat land near sri kshetra hanuman temple at. nirgudi, tq. patoda",construction of community hall on gram panchayat land near sri kshetra vitthal temple at. sonwala tq. ambajogai,0.905,True,True,False,88.36,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3907,,ND-WRK-3908,construction of roads in rahatni shivlila colony prabhag 27 at pcmc,construction of roads in rahatni kargil yodha colony prabhag 27 at pcmc,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3645,,ND-WRK-3676,construction of community centre on gp own open space (property no. 161) at korewadi block tuljapur dist. dharashiv.,construction of community centre on gp owned open space (property no.414) at padoli block and distict. dharashiv.,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2735,,ND-WRK-2779,"execution of paver block paving, construction of a retaining wall,on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje dhanora, taluka sindkhed raja.","execution of paver block paving, construction of a protective wall, and other ancillary works on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje nirod taluka sangrampur",0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187602,ND-WRK-1772,,ND-WRK-4347,"installation of solar high mast near shri tambda maruti temple, ap. babhulgaon, tal. pandharpur, dist. solapur","installation of solar high mast in bhawani mata mandir area, at bhose, tal. pandharpur",0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/179985,ND-WRK-1561,,ND-WRK-2459,to construct community hall in g p property no 305 vileege sonevadi taluka kopargaon,to construct community hall in g p property no 400 2at grampanchayt punatgaon taluka newasa,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/246093,ND-WRK-1618,,ND-WRK-2452,to construct community hall in g p property no 164 grampanchayat manoharpur taluka akole,to construct community hall in g p property no 001 at khandala taluka shrirampur,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2575,,ND-WRK-2591,babargaon tq gangapur construction of community halls,waluj bk tq gangapur construction of community halls,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP673/2025-2026/201929,ND-WRK-2185,WS/MP673/2026-2027/225719,ND-WRK-2209,1. construction of community centre on gp own open land (property no.610) at pimpla (kh) block tuljapur dist dharashiv.,construction of the community centre on gp own open land (property no 186) at borgaon raje block and dist dharashiv,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2638,,ND-WRK-2658,construction of community hall on gram panchayat land near sri kshetra hanuman temple . at. jarud tq. beed,construction of community hall on gram panchayat land near sri kshetra vitthal temple at. sonwala tq. ambajogai,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3635,,ND-WRK-3644,construction of the community centre on open space (property no. 410) at pimpalgaon (k) block washi dist. dharashiv,construction of community centre on open space property no. 562 at shelgaon (jagir) block kalamb dist. dharashiv.,0.905,True,True,False,88.35,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187602,ND-WRK-1772,,ND-WRK-4339,"installation of solar high mast near shri tambda maruti temple, ap. babhulgaon, tal. pandharpur, dist. solapur","installation of solar high mast near mashjid at mujawar patta, at keskarwadi, tal. pandharpur",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186969,ND-WRK-1752,,ND-WRK-4304,"installation of solar high mast at shri ram mandir, ap. girvi, tal. malshiras, dist. solapur","installation of solar high mast at shri rameshwar ashtavinayak gad, at malwadi, tal. karmala",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4276,,ND-WRK-4343,"installation of solar high mast in bhawani mata mandir area at fadtari, tal. malshiras","installation of solar high mast near maruti mandir area, at shelve, tal. pandharpur",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4291,,ND-WRK-4302,"installation of solar high mast in shri khandoba mandir area, at shindewadi, tal. malshiras","installation of solar high mast in front of maruti mandir, at savadi, tal. karmala",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4273,,ND-WRK-4339,"installation of solar high mast near khadak wasti magas wasti, ap. markadwadi (fo) tal. malshiras, dist. solapur","installation of solar high mast near mashjid at mujawar patta, at keskarwadi, tal. pandharpur",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP681/2024-2025/143975,ND-WRK-2241,WS/MP681/2025-2026/143978,ND-WRK-2261,"construction of cc road and drains at regaon, tal.purna.","construction of cc road and drains at kantheshwar, tal.purna.",0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP673/2026-2027/202474,ND-WRK-2201,,ND-WRK-3645,construction of community centre on gp own open land (property no. 1) at dhotri block tuljapur dist dharashiv.,construction of community centre on gp own open space (property no. 161) at korewadi block tuljapur dist. dharashiv.,0.905,True,True,False,88.34,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2431,,ND-WRK-2460,to construct community hall in g p property no 532 villege dahigaon korhale taluka rahata,to construct community hall in g p property no 630 at ambhol taluka akole,0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/185488,ND-WRK-1589,,ND-WRK-2460,to construct community hall in g p property no 5 vileege at shelad taluka akole,to construct community hall in g p property no 630 at ambhol taluka akole,0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186969,ND-WRK-1752,,ND-WRK-4312,"installation of solar high mast at shri ram mandir, ap. girvi, tal. malshiras, dist. solapur","installation of solar high mast in vitthal rukmini mandir area, at. sogaon (east), tal. karmala",0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4372,,ND-WRK-4388,"installation of solar high mast near madne wasti area at nagorli, tal. madha, dist. solapur","installation of solar high mast at sadar din baba area at bavi, tal. madha, dist. solapur",0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/246023,ND-WRK-1613,,ND-WRK-2449,to construct community hall in g p property gat n 300 at takli tauka kopargaon,to construct community hall in g p property no 1 at grampanchayt derde korhale taluka kopargaon,0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2433,,ND-WRK-2434,to construct community hall in g p property no 136 vilege pichadgaon taluka newasa,to construct community hall in g p property 2 villege sugaon kh taluka akole,0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4379,,ND-WRK-4384,"installation of solar high mast at annabhau sathe nagar, ward no. 14, at madha, tal. madha, dist. solapur","installation of solar high mast at shri datta mandir area at kuran wasti, at solankarwadi, tal. madha, dist. solapur",0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP687/2025-2026/243731,ND-WRK-2372,WS/MP687/2026-2027/243689,ND-WRK-2377,"construction of a social hall at kalsamble bouddhawadi, gram panchayat kakadshet, taluka tala, dist raigad (s.c.)","construction of a social hall at phalshet, gram panchayat phalshet karnala, taluka tala, dist- raigad",0.905,True,True,False,88.33,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4734,,ND-WRK-4736,lakh rayaji tal digras dist yavatmal yethil nalyache purniyantranasathi kholikaran karne,bramhanwada east tal ner dist yavatmal yethil nalyache purniyantranasathi kholikaran karne,0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18112/2024-2025/136991,ND-WRK-0160,WS/MP18112/2025-2026/233410,ND-WRK-0252,"construction of road at muslim kabrasthan ,ward no 8 babhali , daryapur dist. amravati",construction of road towards muslim kabrasthan at uparai ta daryapur,0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2026-2027/246123,ND-WRK-1638,,ND-WRK-2452,to construct community hall in g p property at bramhanwada taluka akole,to construct community hall in g p property no 001 at khandala taluka shrirampur,0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2025-2026/246099,ND-WRK-1622,,ND-WRK-2434,to construct community hall in g p property no 2780 at deothan taluka akole,to construct community hall in g p property 2 villege sugaon kh taluka akole,0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/187605,ND-WRK-1775,,ND-WRK-4343,"installation of solar high mast near shri ganpati temple, ap. suste, tal. pandharpur, dist. solapur","installation of solar high mast near maruti mandir area, at shelve, tal. pandharpur",0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4328,,ND-WRK-4338,"installation of solar high mast at gaikwad wasti samaj mandir, at wani chinchale","installation of solar high mast in mear datta mandir, at lonarwadi, tal. pandharpur",0.905,True,True,False,88.32,High,Two works have 90.5% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18132/2025-2026/226545,ND-WRK-1396,,ND-WRK-4187,construction of buildings for community cultural activities at grampanchayat banpuri on property no 1373,construction of buildings for community cultural activities on grampanchayat property no.755,0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4200,,ND-WRK-4220,"installation of solar high mast at shri lakshminagar temple area ap. jinti, tal. phaltan","installation of solar high mast at ward no. 07, in hanuman mandir kumbhar bhatti area, at phaltan, tal. phaltan",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-4318,,ND-WRK-4370,"installation of solar high mast in smashan bhumi area, at wadegaon, tal. sangola","installation of solar high mast near punarwasit shri ganpati tample, at alegaon bk, tal. madha, dist. solapur",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18429/2025-2026/242067,ND-WRK-2027,WS/MP18429/2026-2027/245246,ND-WRK-2057,"construction of cc road on the land of the gram panchayat under the dalit settlement in manganali taluka, kandhar district, nanded.","construction of cc road in public place in dalit settlement within village at daregaon taluka, naigaon(kh) district, nanded",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2751,,ND-WRK-2775,"construction of paver blocks and a protective wall on the gram panchayat land near the statue of chhatrapati shivaji maharaj at mauje kambarkhed, taluka mehkar.","execution of paver block paving, construction of a protective wall, on the gram panchayat land adjacent to the statue of chhatrapati shivaji maharaj at mauje hingna vaijinath taluka shegaon",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18134/2026-2027/246123,ND-WRK-1638,,ND-WRK-2431,to construct community hall in g p property at bramhanwada taluka akole,to construct community hall in g p property no 532 villege dahigaon korhale taluka rahata,0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-3648,,ND-WRK-3652,construction of community centre on gp own open space (property no. 305) at deolail block bhum dist dharashiv,construction of community centre on gp own open space (property no. 220) at kakramba block tuljapur dist. dharashiv.,0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
,ND-WRK-2907,,ND-WRK-2920,"construction of community hall at chamorshi, ta chamorshi dist gadchiroli","construction of a community hall at sonapur , ta. chamorshi, dis. gadchiroli",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186713,ND-WRK-1734,,ND-WRK-4370,"installation of solar high mast at c.shivaji maharaj chowk, ap. aran, tal. madha, dist. solapur","installation of solar high mast near punarwasit shri ganpati tample, at alegaon bk, tal. madha, dist. solapur",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186996,ND-WRK-1767,,ND-WRK-4287,"installation of solar high mast in prabhag no.08, koshti galli in fron of botres house, ap. sangola, tal. sangole, dist. solapur","installation of solar high mast in prathamik arogya kendra area at morochi, tal. malshiras",0.904,True,True,False,88.31,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
WS/MP18280/2025-2026/186717,ND-WRK-1738,,ND-WRK-4372,"installation of solar high mast in more wasti, ap. tulshi, tal. madha, dist. solapur","installation of solar high mast near madne wasti area at nagorli, tal. madha, dist. solapur",0.904,True,True,False,88.3,High,Two works have 90.4% description similarity. Same IDA: True; same constituency: True; same financial year: False.
